source_row_id,source_platform,scraped_date,name,address,city,postcode,neighbourhood,phone,website,cuisine,price_band,rating,review_count,fullservice_keyword_filter,fullservice_llm_filter,fullservice_llm_confidence,pos_system,pos_signal,pos_eligibility,chain_size_bucket,restaurant_group
R000772,roamly,2026-07-21,Dovetail Oyster Bar Restaurant,2211 W Fennimore Rd,Verano Bay,40657,Calder Park,555.128.7262,https://www.dovetailoysterbar.example,French,$$,3.9,1261,pass,pass,0.78,not found,none,unknown,SME,
R002781,atlasmaps,2026-07-07,Stonecutter Express,7046 North Halloway St,Verano Bay,40415,Marisol,+15555689865,https://www.stonecutterexpress.example,Japanese,$$$,4.1,1370,fail,fail,0.95,N/A,none,unknown,SME,
R001622,bookwell,2026-07-27,OXBOW TAQUERIA,560 W Prospect Blvd,Verano Bay,40494,Lantern Hill,+1 555 419 1309,https://www.oxbowtaqueria.example,Vietnamese,$$,3.6,413,pass,pass,0.9,UNKNOWN,none,unknown,SME,
R000066,civicpages,2026-07-25,Verde Y Mar Grill,6381 N Vance Ave,Verano Bay,40639,Calder Park,555.224.9356,https://www.verdeymargrill.example,Polish,$$$$,3.7,809,pass,pass,0.88,Cadence,website_fingerprint,fail,SME,
R001227,tablefind,2026-07-05,Halcyon Tavern,713 E Serra Ave,Verano Bay,40688,Fox Hollow,+15552933447,https://www.halcyontavern.example,Greek,$,4.6,548,pass,pass,0.97,Unknown,none,unknown,SME,
R002956,bookwell,2026-07-19,Wren Deli 1 Verano Bay,7681 N Fennimore Avenue,Verano Bay,40595,Corvo Heights,555.618.4711,https://www.wrendeli1.example,Seafood,$$$,3.9,1324,fail,fail,0.91,rivet,website_fingerprint,fail,SME,
R001115,bookwell,2026-07-05,Heron House,1781 N Fennimore Rd,Verano Bay,40660,Cedar Cross,+15556444032,https://www.heronhouse.example,Greek,$$$,3.9,1074,pass,pass,0.84,unknown,none,unknown,SME,
R001138,roamly,2026-07-27,COBALT BRASSERIE,"3698 S Lindmere Blvd, Verano Bay",Verano Bay,40357,Miradero,+15552011055,https://www.cobaltbrasserie.example,Greek,$$$$,3.8,1215,pass,pass,0.88,-,none,unknown,SME,
R002065,atlasmaps,2026-07-14,Magpie Room,5955 W Quinton Rd,Verano Bay,40606,Cedar Cross,5553273749,https://www.magpieroom.example,Thai,$$$$,4.4,1867,pass,pass,0.83,Unknown,none,unknown,SME,
R001964,dineline,2026-07-12,Persimmon Alehouse,757 W Ashfield Rd,Verano Bay,40729,Ashgrove,5551419563,https://www.persimmonalehouse.example,Peruvian,$$,4.8,543,pass,pass,0.91,vellum pos,website_fingerprint,pass,SME,
R001790,roamly,2026-07-13,Warbler Osteria Restaurant,2685 West Mallow Avenue,Verano Bay,40633,Sablewood,555.523.7636,https://www.warblerosteria.example,Spanish,$$$,4.1,1573,pass,pass,0.78,n/a,none,unknown,SME,
R001340,dineline,2026-07-10,Roan Bistro,6881 North Tarrow Street,Verano Bay,40375,Calder Park,5556225686,https://www.roanbistro.example,Contemporary,$$,4.0,445,pass,pass,0.97,rivet,website_fingerprint,fail,SME,
R000476,tablefind,2026-07-09,Saffron Bistro,"770 S Tarrow Ave, Verano Bay",Verano Bay,40328,Sunfield,+1 555 776 2023,https://www.saffronbistro.example,French,$$$,4.5,1179,pass,pass,0.76,,none,unknown,SME,
R002737,atlasmaps,2026-06-30,Sixpence Deli,727 W Bayard Blvd,Verano Bay,40486,Greenhithe,+1 555 623 1825,https://www.sixpencedeli.example,Contemporary,$$$$,4.4,512,pass,fail,0.8,-,none,unknown,SME,
R001806,bookwell,2026-07-10,Wren Dining Room,1070 N Vance Rd,Verano Bay,40621,Lantern Hill,+1 555 568 4293,https://www.wrendiningroom.example,Vietnamese,$$$,4.1,1122,pass,pass,0.94,not found,none,unknown,SME,
R000277,dineline,2026-07-21,Lantern Trattoria,1359 E Vance St,Verano Bay,40719,Greenhithe,+15556271425,https://www.lanterntrattoria.example,Polish,$,4.5,584,pass,pass,0.93,Unknown,none,unknown,SME,
R002822,atlasmaps,2026-07-08,The Harrow Creamery,3541 W Wexley Boulevard,Verano Bay,40391,Bayview Flats,+1 555 521 3346,,Mediterranean,$$,4.1,302,pass,fail,0.74,UNKNOWN,none,unknown,SME,
R003455,bookwell,2026-07-13,Olive & Ash Steakhouse,2608 N Prospect Blvd,Northmoor,40298,,+1 555 630 0971,https://www.oliveashsteakhouse.example,Barbecue,$$$,3.4,572,pass,pass,0.9,,none,unknown,SME,
R002688,atlasmaps,2026-07-23,Blue Heron Food Truck,4123 North Mallow Boulevard,Verano Bay,40347,Bramble Row,+1 555 247 6012,,Indian,$$$$,3.5,136,pass,fail,0.8,N/A,none,unknown,SME,
R001592,dineline,2026-07-04,Cinder Trattoria,6842 N Wexley Blvd,Verano Bay,40386,Fox Hollow,555.183.9308,https://www.cindertrattoria.example,Mexican,$$$,4.0,553,pass,pass,0.73,N/A,none,unknown,SME,
R002925,roamly,2026-07-15,Basil & Bone To Go,"6620 N Rivermead Rd, Verano Bay",Verano Bay,40434,Templeton,+1 555 206 6682,,Mexican,$$$,3.8,243,pass,fail,0.89,-,none,unknown,SME,
R002028,dineline,2026-07-07,Pike Chophouse,1148 N Bayard St,Verano Bay,40498,Alder Heights,5553892581,,Barbecue,$$,3.5,93,pass,pass,0.76,n/a,none,unknown,SME,
R000920,atlasmaps,2026-06-30,Olive & Ash Dining Room,4513 S Mallow Blvd,Verano Bay,40116,Bramble Row,+15558212080,https://www.oliveashdiningroom.example,Thai,$$,4.7,604,pass,pass,0.84,unknown,none,unknown,SME,
R002864,dineline,2026-07-16,Yarrow Donuts,3691 N Quinton Blvd,Verano Bay,40186,Old Mill,555-839-4390,https://www.yarrowdonuts.example,Mexican,$$,4.3,566,fail,fail,0.88,UNKNOWN,none,unknown,SME,
R000751,bookwell,2026-07-22,Wren Oyster Bar Verano Bay,2342 N Serra Road,Verano Bay,40790,Palisade Park,+1 555 495 4355,https://www.wrenoysterbar.example,Contemporary,$$,4.3,220,pass,pass,0.92,Ironclad POS,website_fingerprint,fail,SME,
R001549,dineline,2026-07-17,Cinder Smokehouse - Palisade Park,5385 S Mallow Blvd,Verano Bay,40724,Sablewood,,https://www.cindersmokehouse.example,Seafood,$$,4.3,1461,pass,pass,0.85,Rivet Pay,website_fingerprint,fail,SME,
R000189,atlasmaps,2026-06-30,Bluebird Kitchen,4386 N Ashfield Rd,Verano Bay,40177,Templeton,+1 555 197 1152,https://www.bluebirdkitchen.example,Seafood,$$$$,3.7,413,pass,pass,0.97,UNKNOWN,none,unknown,SME,
R002839,atlasmaps,2026-07-17,Hearth Food Truck,5580 W Cortez Street,Verano Bay,40259,Harbor Point,5552090782,https://www.hearthfoodtruck.example,Italian,$,3.8,136,fail,fail,0.77,Ironclad,website_fingerprint,fail,SME,
R000558,atlasmaps,2026-07-09,Nettle Wine Bar,1605 S Cortez Rd,Verano Bay,40748,Bramble Row,+15555155154,https://www.nettlewinebar.example,Polish,$,4.2,1064,pass,pass,0.92,Unknown,none,unknown,SME,
R000377,dineline,2026-07-21,Hearth Table Restaurant,5270 North Tarrow St,Verano Bay,40176,Alder Heights,+15554597720,https://www.hearthtable.example,Seafood,$,3.9,1378,pass,pass,0.93,unknown,none,unknown,SME,
R001755,atlasmaps,2026-07-13,Understory Room - Fox Hollow,6370 East Fennimore Avenue,Verano Bay,40673,Greenhithe,5552833537,https://www.understoryroom.example,Vietnamese,$$$,3.7,351,pass,pass,0.94,CADENCE,website_fingerprint,fail,SME,
R001319,bookwell,2026-07-06,Roan Oyster Bar,6651 S Rivermead St,Verano Bay,40639,Sablewood,555-257-1205,https://www.roanoysterbar.example,Vietnamese,$,4.7,1657,pass,pass,0.95,,none,unknown,SME,
R002661,bookwell,2026-07-24,Thicket Donuts - Bayview Flats,4330 West Prospect Street,Verano Bay,40784,Cedar Cross,555.171.3594,https://www.thicketdonuts.example,Greek,$$,3.4,1068,pass,fail,0.9,n/a,none,unknown,SME,
R001611,bookwell,2026-06-30,Umber Supper Club,4196 West Ashfield Ave,Verano Bay,40173,Miradero,+15555720830,,Korean,$$,4.0,519,pass,pass,0.74,not found,none,unknown,SME,
R001384,civicpages,2026-07-06,Thistle Chophouse - Bramble Row,7471 West Prospect Street,Verano Bay,40272,Ferrymead,+15551781499,https://www.thistlechophouse.example,Mediterranean,$$$,3.8,1169,pass,pass,0.84,,none,unknown,SME,
R000745,tablefind,2026-07-22,Juniper Kitchen,1394 E Quinton Rd,Verano Bay,40524,Rivera District,555-318-7327,,Vietnamese,$$$$,4.5,1484,pass,pass,0.74,unknown,none,unknown,SME,
R002280,dineline,2026-07-19,Wren To Go Verano Bay,3724 South Prospect Street,Verano Bay,40477,Alder Heights,+1 555 832 5134,https://www.wrentogo.example,Contemporary,$,3.8,1188,pass,fail,0.93,,none,unknown,SME,
R001720,civicpages,2026-07-13,MAGPIE TABLE,3663 W Lindmere Street,Verano Bay,40196,Fox Hollow,+15554220907,https://www.magpietable.example,Polish,$$$,3.8,1565,pass,pass,0.99,-,none,unknown,SME,
R001170,dineline,2026-07-14,Bellwether Steakhouse,5432 West Halloway Boulevard,Verano Bay,40556,Old Mill,555-409-6067,https://www.bellwethersteakhouse.example,French,$$$$,4.2,61,pass,pass,0.83,Ironclad,website_fingerprint,fail,SME,
R002982,civicpages,2026-07-01,Pike Bakery 1,4308 W Fennimore Ave,Verano Bay,40674,Harbor Point,+1 555 597 8410,,Indian,$$$,4.1,798,pass,fail,0.89,n/a,none,unknown,SME,
R002536,atlasmaps,2026-07-12,Larkspur Donuts,3523 S Fennimore Blvd,Verano Bay,40761,Palisade Park,+1 555 147 3921,,Polish,$$$$,3.8,380,fail,fail,0.77,,none,unknown,SME,
R000194,roamly,2026-07-05,Palisade Cantina - Lantern Hill,"2319 E Prospect St, Verano Bay",Verano Bay,40606,Cedar Cross,(555) 366-2915,https://www.palisadecantina.example,Thai,$$$,4.0,294,pass,pass,0.94,not found,none,unknown,SME,
R000799,dineline,2026-07-25,Rosewater Trattoria - Lantern Hill,7472 W Vance Rd,Verano Bay,40339,Miradero,555.957.6208,https://www.rosewatertrattoria.example,Vietnamese,$$,3.8,913,pass,pass,0.88,,none,unknown,SME,
R000816,tablefind,2026-07-25,Ironwood Grill,6009 W Tarrow Blvd,Verano Bay,40563,Templeton,+1 555 134 5738,,Vietnamese,$$,3.9,69,pass,pass,0.99,not found,none,unknown,SME,
R000988,roamly,2026-07-25,The Nettle House,"3668 E Quinton Blvd, Verano Bay",Verano Bay,40114,Sablewood,555-496-9540,https://www.nettlehouse.example,Vietnamese,$$$,3.6,2244,pass,pass,0.98,not found,none,unknown,SME,
R000254,roamly,2026-07-11,Verde Bistro Restaurant,828 S Serra Blvd,Verano Bay,40356,Bramble Row,555.799.5761,https://www.verdebistro.example,Vietnamese,$$$$,3.5,1555,pass,pass,0.78,UNKNOWN,none,unknown,SME,
R002699,atlasmaps,2026-07-01,Palisade Donuts,1667 N Cortez Ave,Verano Bay,40126,Sunfield,555.821.0405,,Polish,$$$$,4.0,1268,fail,fail,0.8,Unknown,none,unknown,SME,
R001063,tablefind,2026-07-22,Fallowfield Dining Room Verano Bay,7651 W Serra Blvd,Verano Bay,40234,Kingsway,555-275-2673,https://www.fallowfielddiningroom.example,Italian,$,3.3,829,pass,pass,0.73,n/a,none,unknown,SME,
R001911,bookwell,2026-07-08,Foxglove Tavern - Palisade Park,1908 N Calder Avenue,Verano Bay,40174,Templeton,555-601-9822,https://www.foxglovetavern.example,Thai,$$,3.9,785,pass,pass,0.74,n/a,none,unknown,SME,
R000626,roamly,2026-07-11,VESPER OYSTER BAR,6032 W Quinton Rd,Verano Bay,40752,Harbor Point,555-831-8095,,Seafood,$$,4.2,1994,pass,pass,0.98,UNKNOWN,none,unknown,SME,
R000375,roamly,2026-07-03,Amber Bistro,1446 N Mallow Rd,Verano Bay,40531,Rivera District,555.607.2494,https://www.amberbistro.example,Barbecue,$$$,4.4,35,pass,pass,0.91,UNKNOWN,none,unknown,SME,
R002423,roamly,2026-07-05,NORTHBANK CAFE,6848 W Quinton Ave,Verano Bay,40570,Miradero,555.173.4476,,Polish,$$$,3.5,1359,pass,fail,0.75,n/a,none,unknown,SME,
R000913,tablefind,2026-07-02,The Salt & Vine Bistro,7818 E Ashfield Blvd,Verano Bay,40772,Lantern Hill,+1 555 423 0259,https://www.saltvinebistro.example,Italian,$$,4.3,882,pass,pass,0.85,n/a,none,unknown,SME,
R000953,civicpages,2026-07-21,Tin Roof Osteria,7482 W Tarrow Rd,Verano Bay,40157,Harbor Point,+1 555 364 2088,https://www.tinroofosteria.example,Mexican,$$$,4.1,1695,pass,pass,0.8,not found,none,unknown,SME,
R001834,tablefind,2026-07-05,Kingfisher Grill,6165 S Bayard Street,Verano Bay,40508,Alder Heights,(555) 951-8618,https://www.kingfishergrill.example,Ethiopian,$$$,4.3,1016,pass,pass,0.75,unknown,none,unknown,SME,
R000205,roamly,2026-07-25,Olive & Ash Grill,5047 W Halloway Rd,Verano Bay,40603,Palisade Park,5559695652,https://www.oliveashgrill.example,Thai,$,3.6,300,pass,pass,0.92,n/a,none,unknown,SME,
R000697,dineline,2026-07-06,Violet Room,6942 N Wexley Rd,Verano Bay,40717,Rivera District,(555) 938-3686,https://www.violetroom.example,Mexican,$$,4.1,1198,pass,pass,0.76,Unknown,none,unknown,SME,
R003133,civicpages,2026-07-17,Cinder Table,5106 W Bayard St,Verano Bay,40782,Alder Heights,555.559.4833,https://www.cindertable.example,Spanish,$$$,4.5,1768,pass,pass,0.91,not found,none,unknown,mid-cap,Cinder Group
R000336,tablefind,2026-07-04,Cardinal Grill Verano Bay,3900 East Cortez Avenue,Verano Bay,40385,Old Mill,5559937383,https://www.cardinalgrill.example,Greek,$$,3.6,1056,pass,pass,0.73,ironcladpos,website_fingerprint,fail,SME,
R001204,dineline,2026-07-28,Halcyon House,790 S Bayard Blvd,Verano Bay,40463,Harbor Point,555.265.9233,https://www.halcyonhouse.example,Mexican,$$$$,3.7,413,pass,pass,0.88,N/A,none,unknown,SME,
R003011,tablefind,2026-07-25,Cobalt Food Truck 1,7273 N Vance Rd,Verano Bay,40381,Palisade Park,+1 555 705 9065,,Steakhouse,$,4.1,2296,fail,fail,0.83,unknown,none,unknown,SME,
R001194,atlasmaps,2026-07-15,Nightjar Room,7968 N Calder St,Verano Bay,40666,Cedar Cross,+1 555 381 2522,https://www.nightjarroom.example,French,$$,4.0,392,pass,pass,0.91,N/A,none,unknown,SME,
R002001,atlasmaps,2026-07-26,Little Bear Cantina,4759 W Quinton St,Verano Bay,40782,Lantern Hill,555.116.9646,https://www.littlebearcantina.example,Thai,$$,4.9,2256,pass,pass,0.83,unknown,none,unknown,SME,
R001515,roamly,2026-07-09,Plumb Supper Club,7093 S Serra Blvd,Verano Bay,40137,Sunfield,(555) 421-2967,https://www.plumbsupperclub.example,Indian,$$,3.9,1116,pass,pass,0.77,,none,unknown,SME,
R002236,dineline,2026-07-13,Sparrow Tavern,1824 E Serra Rd,Verano Bay,40158,Stillwater,555.383.5187,,Mediterranean,$$$,4.9,415,pass,pass,0.73,Unknown,none,unknown,SME,
R001994,bookwell,2026-07-21,Larkspur Cantina - Templeton,2826 N Calder Street,Verano Bay,40134,Sablewood,5553703382,https://www.larkspurcantina.example,Seafood,$$,4.5,654,pass,pass,0.84,saltbox,website_fingerprint,fail,SME,
R003394,bookwell,2026-07-18,Sixpence Wine Bar,627 E Rivermead St,Kestrel Falls,40512,,+15555113040,https://www.sixpencewinebar.example,Seafood,$$$$,3.7,1116,pass,pass,0.77,ironcladpos,website_fingerprint,fail,SME,
R002133,civicpages,2026-07-22,Cobalt Tavern,6809 E Ashfield Rd,Verano Bay,40200,Bayview Flats,+15558979124,https://www.cobalttavern.example,Peruvian,$$,3.9,1861,pass,pass,0.93,unknown,none,unknown,SME,
R001260,tablefind,2026-07-07,Mercado Smokehouse,7421 E Tarrow St,Verano Bay,40475,Sablewood,555.699.3016,https://www.mercadosmokehouse.example,Japanese,$,3.6,2029,pass,pass,0.91,VELLUM,website_fingerprint,pass,SME,
R003163,dineline,2026-07-02,Bluebird Dining Room,1982 W Serra Ave,Verano Bay,40746,Bayview Flats,+1 555 244 8281,https://www.bluebirddiningroom.example,Indian,$$,3.7,911,pass,pass,0.75,Unknown,none,unknown,mid-cap,Bluebird Group
R003372,roamly,2026-07-20,Persimmon Cantina,1773 W Quinton Ave,Verano Bay,40197,Cedar Cross,+1 555 471 3993,https://www.persimmoncantina.example,Barbecue,$$$,4.8,634,pass,pass,0.93,Cadence Station,website_fingerprint,fail,large,Persimmon Inc
R002862,civicpages,2026-07-08,Basil & Bone Food Truck,1643 S Ashfield Ave,Verano Bay,40460,Palisade Park,+15554045710,https://www.basilbonefoodtruck.example,Barbecue,$$$,4.3,851,fail,fail,0.76,not found,none,unknown,SME,
R002858,roamly,2026-07-07,Prairie To Go,6628 N Calder Blvd,Verano Bay,40217,Miradero,+1 555 714 3959,https://www.prairietogo.example,Mexican,$$$,4.2,1041,fail,fail,0.83,Unknown,none,unknown,SME,
R003007,civicpages,2026-07-06,Inkwell Kiosk,1100 W Wexley Blvd,Verano Bay,40521,Quarry End,5553166052,https://www.inkwellkiosk.example,Contemporary,$$$,3.5,807,fail,fail,0.79,IRONCLAD,website_fingerprint,fail,SME,
R001048,tablefind,2026-07-07,Anchor Oyster Bar,159 W Calder Ave,Verano Bay,40309,Calder Park,(555) 406-1897,https://www.anchoroysterbar.example,Ethiopian,$,3.4,845,pass,pass,0.98,Meridian Server,website_fingerprint,pass,SME,
R003002,atlasmaps,2026-06-30,Ironwood Sandwich Shop,5562 S Mallow St,Verano Bay,40384,Stillwater,(555) 368-1296,https://www.ironwoodsandwichshop.example,Contemporary,$$$$,4.1,751,pass,fail,0.75,-,none,unknown,SME,
R001633,dineline,2026-07-15,Inkwell Supper Club,4227 East Wexley Avenue,Verano Bay,40498,Greenhithe,555.341.9352,https://www.inkwellsupperclub.example,Greek,$$$,4.1,493,pass,pass,0.92,-,none,unknown,SME,
R002231,dineline,2026-07-14,Amber Table,2464 W Rivermead Blvd,Verano Bay,40317,Old Mill,5557899280,https://www.ambertable.example,Vietnamese,$$,4.7,248,pass,pass,0.84,,none,unknown,SME,
R001409,tablefind,2026-07-25,Rookery Kitchen,2014 E Fennimore Blvd,Verano Bay,40126,Greenhithe,555.647.2873,https://www.rookerykitchen.example,Seafood,$$,3.5,1485,pass,pass,0.95,not found,none,unknown,SME,
R002807,atlasmaps,2026-07-28,Cobalt Coffee,586 S Serra Ave,Verano Bay,40131,Ashgrove,5552362343,https://www.cobaltcoffee.example,Seafood,$,4.7,1030,pass,fail,0.89,Unknown,none,unknown,SME,
R001202,tablefind,2026-07-19,Umber Brasserie,4028 West Rivermead Boulevard,Verano Bay,40270,Calder Park,(555) 494-3814,https://www.umberbrasserie.example,Contemporary,$$,3.6,496,pass,pass,0.88,-,none,unknown,SME,
R002158,atlasmaps,2026-07-04,Fallowfield Oyster Bar,"6524 W Lindmere St, Verano Bay",Verano Bay,40377,Windrow,+15557878358,https://www.fallowfieldoysterbar.example,Barbecue,$$,3.8,638,pass,pass,0.84,VELLUM,website_fingerprint,pass,SME,
R002687,bookwell,2026-07-09,Blue Heron Food Truck,4123 N Mallow Blvd,Verano Bay,40607,Bramble Row,555.247.6012,,Indian,$$$$,3.5,140,pass,fail,0.89,not found,none,unknown,SME,
R003255,dineline,2026-07-09,Salt & Vine Room,4754 N Mallow Rd,Verano Bay,40189,Corvo Heights,555-610-0672,https://www.saltvineroom.example,Thai,$$$$,4.3,1072,pass,pass,0.88,-,none,unknown,mid-cap,Salt Group
R003233,tablefind,2026-07-12,Warbler Wine Bar,3831 S Serra St,Verano Bay,40492,Palisade Park,555-614-6957,https://www.warblerwinebar.example,Mediterranean,$$,3.6,1598,pass,pass,0.77,-,none,unknown,mid-cap,Warbler Group
R002945,roamly,2026-07-03,Sixpence Food Truck,6176 W Halloway Rd,Verano Bay,40490,Lantern Hill,,,Barbecue,$$$$,3.5,272,pass,fail,0.83,UNKNOWN,none,unknown,SME,
R002752,bookwell,2026-07-09,Kingfisher Kiosk,6157 E Prospect Ave,Verano Bay,40149,Greenhithe,(555) 166-3991,,Contemporary,$$$,4.7,613,fail,fail,0.99,n/a,none,unknown,SME,
R000002,tablefind,2026-06-30,Sable Trattoria,1474 W Fennimore Avenue,Verano Bay,40557,Miradero,555-161-5414,https://www.sabletrattoria.example,Peruvian,$$,4.0,1064,pass,pass,0.97,not found,none,unknown,mid-cap,Sable Hospitality Group
R002922,roamly,2026-07-14,ROSEWATER BOBA,"4572 S Lindmere Ave, Verano Bay",Verano Bay,40116,Quarry End,5556369654,https://www.rosewaterboba.example,Peruvian,$,4.6,194,pass,fail,0.88,,none,unknown,SME,
R001229,tablefind,2026-07-26,Tin Roof Brasserie,1913 S Fennimore St,Verano Bay,40431,Alder Heights,(555) 660-0310,https://www.tinroofbrasserie.example,Mediterranean,$,4.7,855,pass,pass,0.74,N/A,none,unknown,SME,
R002673,civicpages,2026-07-07,Larkspur Counter,5022 W Cortez Rd,Verano Bay,40156,Kingsway,,,Greek,$$,4.5,738,fail,fail,0.87,not found,none,unknown,SME,
R002921,bookwell,2026-07-26,Rosewater Boba,4572 S Lindmere Ave,Verano Bay,40500,Quarry End,5556369654,https://www.rosewaterboba.example,Peruvian,$,4.5,234,fail,fail,0.73,N/A,none,unknown,SME,
R001286,bookwell,2026-07-04,Foxglove Dining Room,5735 E Lindmere St,Verano Bay,40323,Sablewood,+15552098035,,Mexican,$$$$,3.6,1227,pass,pass,0.88,UNKNOWN,none,unknown,SME,
R003205,bookwell,2026-07-01,Alder Wine Bar - Bramble Row,3708 N Prospect Street,Verano Bay,40673,Alder Heights,555-886-3833,https://www.alderwinebar.example,Italian,$$,4.0,1018,pass,pass,0.97,meridian cloud,website_fingerprint,pass,mid-cap,Alder Group
R000003,bookwell,2026-07-12,SABLE TRATTORIA,1474 W Fennimore Ave,Verano Bay,40520,Miradero,+1 555 161 5414,https://www.sabletrattoria.example,Peruvian,$$,3.9,951,pass,pass,0.93,N/A,none,unknown,mid-cap,Sable Hospitality Group
R000765,tablefind,2026-07-15,Wren Cantina,4889 N Wexley Ave,Verano Bay,40259,Sunfield,5555136215,,Vietnamese,$,4.7,1625,pass,pass,0.97,Unknown,none,unknown,SME,
R001436,roamly,2026-07-13,Magpie Oyster Bar,4255 W Halloway Avenue,Verano Bay,40645,Greenhithe,+1 555 143 8322,https://www.magpieoysterbar.example,Peruvian,$$$$,3.4,1979,pass,pass,0.78,-,none,unknown,SME,
R000810,civicpages,2026-07-26,Sixpence Table,7904 S Lindmere Blvd,Verano Bay,40430,Ferrymead,555-858-2367,https://www.sixpencetable.example,Peruvian,$$$,3.7,806,pass,pass,0.86,N/A,none,unknown,SME,
R000087,civicpages,2026-07-01,Bramble Wine Bar,827 S Halloway St,Verano Bay,40179,Rivera District,+15556997998,https://www.bramblewinebar.example,Vietnamese,$$$,4.3,312,pass,pass,0.92,,none,unknown,SME,
R001382,roamly,2026-07-04,Thistle Chophouse,7471 W Prospect St,Verano Bay,40523,Ferrymead,+1 555 178 1499,https://www.thistlechophouse.example,Mediterranean,$$$,3.9,840,pass,pass,0.95,cadence,website_fingerprint,fail,SME,
R003422,civicpages,2026-06-30,Hearth Steakhouse,467 N Serra St,Northmoor,40438,,(555) 934-2054,https://www.hearthsteakhouse.example,French,$$$,4.9,1296,pass,pass,0.95,-,none,unknown,SME,
R001336,dineline,2026-07-15,Thistle Bistro,1341 East Lindmere Street,Verano Bay,40634,Cedar Cross,+15556998106,https://www.thistlebistro.example,Japanese,$$,3.8,546,pass,pass,0.86,,none,unknown,SME,
R000219,atlasmaps,2026-07-27,Vesper Supper Club,5351 N Calder Blvd,Verano Bay,40614,Sunfield,555-268-5490,https://www.vespersupperclub.example,Seafood,$,4.6,864,pass,pass,0.73,n/a,none,unknown,SME,
